dataset,image_id,path,reason,detail,source_split
eyeq,33180_left,data/raw/eyeq/images/33180_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33180_left.jpeg,train
eyeq,33180_right,data/raw/eyeq/images/33180_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33180_right.jpeg,train
eyeq,33189_right,data/raw/eyeq/images/33189_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33189_right.jpeg,train
eyeq,33192_right,data/raw/eyeq/images/33192_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33192_right.jpeg,train
eyeq,3320_right,data/raw/eyeq/images/3320_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3320_right.jpeg,train
eyeq,33202_left,data/raw/eyeq/images/33202_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33202_left.jpeg,train
eyeq,33207_left,data/raw/eyeq/images/33207_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33207_left.jpeg,train
eyeq,33207_right,data/raw/eyeq/images/33207_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33207_right.jpeg,train
eyeq,33208_left,data/raw/eyeq/images/33208_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33208_left.jpeg,train
eyeq,33208_right,data/raw/eyeq/images/33208_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33208_right.jpeg,train
eyeq,33214_left,data/raw/eyeq/images/33214_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33214_left.jpeg,train
eyeq,33214_right,data/raw/eyeq/images/33214_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33214_right.jpeg,train
eyeq,33216_left,data/raw/eyeq/images/33216_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33216_left.jpeg,train
eyeq,33216_right,data/raw/eyeq/images/33216_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33216_right.jpeg,train
eyeq,33219_right,data/raw/eyeq/images/33219_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33219_right.jpeg,train
eyeq,33222_right,data/raw/eyeq/images/33222_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33222_right.jpeg,train
eyeq,33225_left,data/raw/eyeq/images/33225_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33225_left.jpeg,train
eyeq,33225_right,data/raw/eyeq/images/33225_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33225_right.jpeg,train
eyeq,33226_right,data/raw/eyeq/images/33226_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33226_right.jpeg,train
eyeq,33227_left,data/raw/eyeq/images/33227_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33227_left.jpeg,train
eyeq,33227_right,data/raw/eyeq/images/33227_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33227_right.jpeg,train
eyeq,3325_right,data/raw/eyeq/images/3325_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3325_right.jpeg,train
eyeq,33251_left,data/raw/eyeq/images/33251_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33251_left.jpeg,train
eyeq,33251_right,data/raw/eyeq/images/33251_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33251_right.jpeg,train
eyeq,33252_left,data/raw/eyeq/images/33252_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33252_left.jpeg,train
eyeq,33254_right,data/raw/eyeq/images/33254_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33254_right.jpeg,train
eyeq,33255_left,data/raw/eyeq/images/33255_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33255_left.jpeg,train
eyeq,33255_right,data/raw/eyeq/images/33255_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33255_right.jpeg,train
eyeq,33258_left,data/raw/eyeq/images/33258_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33258_left.jpeg,train
eyeq,3326_left,data/raw/eyeq/images/3326_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3326_left.jpeg,train
eyeq,33265_left,data/raw/eyeq/images/33265_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33265_left.jpeg,train
eyeq,33265_right,data/raw/eyeq/images/33265_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33265_right.jpeg,train
eyeq,33272_left,data/raw/eyeq/images/33272_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33272_left.jpeg,train
eyeq,33272_right,data/raw/eyeq/images/33272_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33272_right.jpeg,train
eyeq,33274_left,data/raw/eyeq/images/33274_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33274_left.jpeg,train
eyeq,33274_right,data/raw/eyeq/images/33274_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33274_right.jpeg,train
eyeq,33281_left,data/raw/eyeq/images/33281_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33281_left.jpeg,train
eyeq,33281_right,data/raw/eyeq/images/33281_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33281_right.jpeg,train
eyeq,33282_left,data/raw/eyeq/images/33282_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33282_left.jpeg,train
eyeq,33282_right,data/raw/eyeq/images/33282_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33282_right.jpeg,train
eyeq,33283_right,data/raw/eyeq/images/33283_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33283_right.jpeg,train
eyeq,33285_right,data/raw/eyeq/images/33285_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33285_right.jpeg,train
eyeq,33287_left,data/raw/eyeq/images/33287_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33287_left.jpeg,train
eyeq,33287_right,data/raw/eyeq/images/33287_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33287_right.jpeg,train
eyeq,33292_right,data/raw/eyeq/images/33292_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33292_right.jpeg,train
eyeq,33295_left,data/raw/eyeq/images/33295_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33295_left.jpeg,train
eyeq,33295_right,data/raw/eyeq/images/33295_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33295_right.jpeg,train
eyeq,333_left,data/raw/eyeq/images/333_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/333_left.jpeg,train
eyeq,333_right,data/raw/eyeq/images/333_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/333_right.jpeg,train
eyeq,33304_right,data/raw/eyeq/images/33304_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33304_right.jpeg,train
eyeq,33308_right,data/raw/eyeq/images/33308_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33308_right.jpeg,train
eyeq,33310_left,data/raw/eyeq/images/33310_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33310_left.jpeg,train
eyeq,33310_right,data/raw/eyeq/images/33310_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33310_right.jpeg,train
eyeq,33319_left,data/raw/eyeq/images/33319_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33319_left.jpeg,train
eyeq,33319_right,data/raw/eyeq/images/33319_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33319_right.jpeg,train
eyeq,3332_left,data/raw/eyeq/images/3332_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3332_left.jpeg,train
eyeq,3332_right,data/raw/eyeq/images/3332_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3332_right.jpeg,train
eyeq,33321_right,data/raw/eyeq/images/33321_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33321_right.jpeg,train
eyeq,3333_left,data/raw/eyeq/images/3333_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3333_left.jpeg,train
eyeq,3333_right,data/raw/eyeq/images/3333_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3333_right.jpeg,train
eyeq,33336_left,data/raw/eyeq/images/33336_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33336_left.jpeg,train
eyeq,33337_left,data/raw/eyeq/images/33337_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33337_left.jpeg,train
eyeq,33337_right,data/raw/eyeq/images/33337_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33337_right.jpeg,train
eyeq,3334_left,data/raw/eyeq/images/3334_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3334_left.jpeg,train
eyeq,33347_right,data/raw/eyeq/images/33347_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33347_right.jpeg,train
eyeq,3335_left,data/raw/eyeq/images/3335_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3335_left.jpeg,train
eyeq,3335_right,data/raw/eyeq/images/3335_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3335_right.jpeg,train
eyeq,33358_right,data/raw/eyeq/images/33358_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33358_right.jpeg,train
eyeq,33359_right,data/raw/eyeq/images/33359_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33359_right.jpeg,train
eyeq,33368_left,data/raw/eyeq/images/33368_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33368_left.jpeg,train
eyeq,33374_left,data/raw/eyeq/images/33374_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33374_left.jpeg,train
eyeq,33374_right,data/raw/eyeq/images/33374_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33374_right.jpeg,train
eyeq,33385_left,data/raw/eyeq/images/33385_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33385_left.jpeg,train
eyeq,33385_right,data/raw/eyeq/images/33385_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33385_right.jpeg,train
eyeq,33386_left,data/raw/eyeq/images/33386_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33386_left.jpeg,train
eyeq,33395_left,data/raw/eyeq/images/33395_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33395_left.jpeg,train
eyeq,33395_right,data/raw/eyeq/images/33395_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33395_right.jpeg,train
eyeq,33396_right,data/raw/eyeq/images/33396_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33396_right.jpeg,train
eyeq,33409_left,data/raw/eyeq/images/33409_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33409_left.jpeg,train
eyeq,3341_left,data/raw/eyeq/images/3341_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3341_left.jpeg,train
eyeq,33410_left,data/raw/eyeq/images/33410_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33410_left.jpeg,train
eyeq,33412_right,data/raw/eyeq/images/33412_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33412_right.jpeg,train
eyeq,33414_right,data/raw/eyeq/images/33414_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33414_right.jpeg,train
eyeq,33415_right,data/raw/eyeq/images/33415_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33415_right.jpeg,train
eyeq,33417_left,data/raw/eyeq/images/33417_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33417_left.jpeg,train
eyeq,33422_right,data/raw/eyeq/images/33422_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33422_right.jpeg,train
eyeq,33425_right,data/raw/eyeq/images/33425_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33425_right.jpeg,train
eyeq,3344_left,data/raw/eyeq/images/3344_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3344_left.jpeg,train
eyeq,33440_left,data/raw/eyeq/images/33440_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33440_left.jpeg,train
eyeq,33440_right,data/raw/eyeq/images/33440_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33440_right.jpeg,train
eyeq,33447_left,data/raw/eyeq/images/33447_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33447_left.jpeg,train
eyeq,33447_right,data/raw/eyeq/images/33447_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33447_right.jpeg,train
eyeq,33455_left,data/raw/eyeq/images/33455_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33455_left.jpeg,train
eyeq,33455_right,data/raw/eyeq/images/33455_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33455_right.jpeg,train
eyeq,33456_left,data/raw/eyeq/images/33456_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33456_left.jpeg,train
eyeq,3346_right,data/raw/eyeq/images/3346_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3346_right.jpeg,train
eyeq,33467_left,data/raw/eyeq/images/33467_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33467_left.jpeg,train
eyeq,33467_right,data/raw/eyeq/images/33467_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33467_right.jpeg,train
eyeq,33472_left,data/raw/eyeq/images/33472_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33472_left.jpeg,train
eyeq,33472_right,data/raw/eyeq/images/33472_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33472_right.jpeg,train
eyeq,33478_left,data/raw/eyeq/images/33478_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33478_left.jpeg,train
eyeq,33478_right,data/raw/eyeq/images/33478_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33478_right.jpeg,train
eyeq,33481_left,data/raw/eyeq/images/33481_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33481_left.jpeg,train
eyeq,33481_right,data/raw/eyeq/images/33481_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33481_right.jpeg,train
eyeq,33482_left,data/raw/eyeq/images/33482_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33482_left.jpeg,train
eyeq,33482_right,data/raw/eyeq/images/33482_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33482_right.jpeg,train
eyeq,33493_left,data/raw/eyeq/images/33493_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33493_left.jpeg,train
eyeq,33493_right,data/raw/eyeq/images/33493_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33493_right.jpeg,train
eyeq,33498_left,data/raw/eyeq/images/33498_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33498_left.jpeg,train
eyeq,33498_right,data/raw/eyeq/images/33498_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33498_right.jpeg,train
eyeq,33501_right,data/raw/eyeq/images/33501_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33501_right.jpeg,train
eyeq,33502_right,data/raw/eyeq/images/33502_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33502_right.jpeg,train
eyeq,33504_left,data/raw/eyeq/images/33504_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33504_left.jpeg,train
eyeq,33504_right,data/raw/eyeq/images/33504_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33504_right.jpeg,train
eyeq,33507_left,data/raw/eyeq/images/33507_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33507_left.jpeg,train
eyeq,33507_right,data/raw/eyeq/images/33507_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33507_right.jpeg,train
eyeq,33516_right,data/raw/eyeq/images/33516_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33516_right.jpeg,train
eyeq,33519_left,data/raw/eyeq/images/33519_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33519_left.jpeg,train
eyeq,33519_right,data/raw/eyeq/images/33519_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33519_right.jpeg,train
eyeq,33520_left,data/raw/eyeq/images/33520_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33520_left.jpeg,train
eyeq,33520_right,data/raw/eyeq/images/33520_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33520_right.jpeg,train
eyeq,33529_left,data/raw/eyeq/images/33529_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33529_left.jpeg,train
eyeq,33529_right,data/raw/eyeq/images/33529_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33529_right.jpeg,train
eyeq,33555_left,data/raw/eyeq/images/33555_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33555_left.jpeg,train
eyeq,3356_left,data/raw/eyeq/images/3356_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3356_left.jpeg,train
eyeq,33561_left,data/raw/eyeq/images/33561_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33561_left.jpeg,train
eyeq,33561_right,data/raw/eyeq/images/33561_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33561_right.jpeg,train
eyeq,33570_left,data/raw/eyeq/images/33570_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33570_left.jpeg,train
eyeq,33576_left,data/raw/eyeq/images/33576_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33576_left.jpeg,train
eyeq,33582_right,data/raw/eyeq/images/33582_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33582_right.jpeg,train
eyeq,33584_right,data/raw/eyeq/images/33584_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33584_right.jpeg,train
eyeq,33589_left,data/raw/eyeq/images/33589_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33589_left.jpeg,train
eyeq,3359_right,data/raw/eyeq/images/3359_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3359_right.jpeg,train
eyeq,33590_left,data/raw/eyeq/images/33590_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33590_left.jpeg,train
eyeq,33591_left,data/raw/eyeq/images/33591_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33591_left.jpeg,train
eyeq,33601_left,data/raw/eyeq/images/33601_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33601_left.jpeg,train
eyeq,33601_right,data/raw/eyeq/images/33601_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33601_right.jpeg,train
eyeq,33605_left,data/raw/eyeq/images/33605_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33605_left.jpeg,train
eyeq,33605_right,data/raw/eyeq/images/33605_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33605_right.jpeg,train
eyeq,33619_left,data/raw/eyeq/images/33619_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33619_left.jpeg,train
eyeq,33619_right,data/raw/eyeq/images/33619_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33619_right.jpeg,train
eyeq,33626_left,data/raw/eyeq/images/33626_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33626_left.jpeg,train
eyeq,33639_left,data/raw/eyeq/images/33639_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33639_left.jpeg,train
eyeq,33639_right,data/raw/eyeq/images/33639_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33639_right.jpeg,train
eyeq,33643_left,data/raw/eyeq/images/33643_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33643_left.jpeg,train
eyeq,33646_left,data/raw/eyeq/images/33646_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33646_left.jpeg,train
eyeq,3365_right,data/raw/eyeq/images/3365_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3365_right.jpeg,train
eyeq,33655_left,data/raw/eyeq/images/33655_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33655_left.jpeg,train
eyeq,33655_right,data/raw/eyeq/images/33655_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33655_right.jpeg,train
eyeq,33679_left,data/raw/eyeq/images/33679_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33679_left.jpeg,train
eyeq,33679_right,data/raw/eyeq/images/33679_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33679_right.jpeg,train
eyeq,33682_left,data/raw/eyeq/images/33682_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33682_left.jpeg,train
eyeq,33682_right,data/raw/eyeq/images/33682_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33682_right.jpeg,train
eyeq,33687_right,data/raw/eyeq/images/33687_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33687_right.jpeg,train
eyeq,33688_right,data/raw/eyeq/images/33688_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33688_right.jpeg,train
eyeq,33690_left,data/raw/eyeq/images/33690_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33690_left.jpeg,train
eyeq,33695_left,data/raw/eyeq/images/33695_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33695_left.jpeg,train
eyeq,33695_right,data/raw/eyeq/images/33695_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33695_right.jpeg,train
eyeq,33699_right,data/raw/eyeq/images/33699_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33699_right.jpeg,train
eyeq,337_left,data/raw/eyeq/images/337_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/337_left.jpeg,train
eyeq,337_right,data/raw/eyeq/images/337_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/337_right.jpeg,train
eyeq,33707_left,data/raw/eyeq/images/33707_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33707_left.jpeg,train
eyeq,33707_right,data/raw/eyeq/images/33707_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33707_right.jpeg,train
eyeq,33709_right,data/raw/eyeq/images/33709_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33709_right.jpeg,train
eyeq,33711_right,data/raw/eyeq/images/33711_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33711_right.jpeg,train
eyeq,33716_left,data/raw/eyeq/images/33716_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33716_left.jpeg,train
eyeq,33718_left,data/raw/eyeq/images/33718_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33718_left.jpeg,train
eyeq,33718_right,data/raw/eyeq/images/33718_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33718_right.jpeg,train
eyeq,33719_left,data/raw/eyeq/images/33719_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33719_left.jpeg,train
eyeq,33719_right,data/raw/eyeq/images/33719_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33719_right.jpeg,train
eyeq,3372_left,data/raw/eyeq/images/3372_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3372_left.jpeg,train
eyeq,3372_right,data/raw/eyeq/images/3372_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3372_right.jpeg,train
eyeq,33725_right,data/raw/eyeq/images/33725_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33725_right.jpeg,train
eyeq,33730_right,data/raw/eyeq/images/33730_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33730_right.jpeg,train
eyeq,33732_left,data/raw/eyeq/images/33732_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33732_left.jpeg,train
eyeq,33732_right,data/raw/eyeq/images/33732_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33732_right.jpeg,train
eyeq,33740_left,data/raw/eyeq/images/33740_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33740_left.jpeg,train
eyeq,33740_right,data/raw/eyeq/images/33740_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33740_right.jpeg,train
eyeq,33741_left,data/raw/eyeq/images/33741_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33741_left.jpeg,train
eyeq,33746_left,data/raw/eyeq/images/33746_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33746_left.jpeg,train
eyeq,33747_left,data/raw/eyeq/images/33747_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33747_left.jpeg,train
eyeq,33747_right,data/raw/eyeq/images/33747_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33747_right.jpeg,train
eyeq,3375_left,data/raw/eyeq/images/3375_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3375_left.jpeg,train
eyeq,3375_right,data/raw/eyeq/images/3375_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3375_right.jpeg,train
eyeq,33750_left,data/raw/eyeq/images/33750_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33750_left.jpeg,train
eyeq,33750_right,data/raw/eyeq/images/33750_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33750_right.jpeg,train
eyeq,33761_left,data/raw/eyeq/images/33761_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33761_left.jpeg,train
eyeq,33761_right,data/raw/eyeq/images/33761_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33761_right.jpeg,train
eyeq,33762_left,data/raw/eyeq/images/33762_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33762_left.jpeg,train
eyeq,33768_right,data/raw/eyeq/images/33768_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33768_right.jpeg,train
eyeq,33777_left,data/raw/eyeq/images/33777_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33777_left.jpeg,train
eyeq,33777_right,data/raw/eyeq/images/33777_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33777_right.jpeg,train
eyeq,3378_left,data/raw/eyeq/images/3378_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3378_left.jpeg,train
eyeq,3378_right,data/raw/eyeq/images/3378_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3378_right.jpeg,train
eyeq,33783_left,data/raw/eyeq/images/33783_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33783_left.jpeg,train
eyeq,33783_right,data/raw/eyeq/images/33783_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33783_right.jpeg,train
eyeq,33793_left,data/raw/eyeq/images/33793_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33793_left.jpeg,train
eyeq,33794_left,data/raw/eyeq/images/33794_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33794_left.jpeg,train
eyeq,33794_right,data/raw/eyeq/images/33794_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33794_right.jpeg,train
eyeq,33804_left,data/raw/eyeq/images/33804_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33804_left.jpeg,train
eyeq,33804_right,data/raw/eyeq/images/33804_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33804_right.jpeg,train
eyeq,33818_left,data/raw/eyeq/images/33818_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33818_left.jpeg,train
eyeq,33818_right,data/raw/eyeq/images/33818_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33818_right.jpeg,train
eyeq,3382_left,data/raw/eyeq/images/3382_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3382_left.jpeg,train
eyeq,3382_right,data/raw/eyeq/images/3382_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/3382_right.jpeg,train
eyeq,33835_left,data/raw/eyeq/images/33835_left.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33835_left.jpeg,train
eyeq,33835_right,data/raw/eyeq/images/33835_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33835_right.jpeg,train
eyeq,33836_right,data/raw/eyeq/images/33836_right.jpeg,missing_image,File does not exist at data/raw/eyeq/images/33836_right.jpeg,train
